nohup: ignoring input
/root/LaneNet-Pytorch-teach/LaneNet-PyTorch-master/train.py:35: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  pretrained_weights = torch.load(pretrained_weights_path, map_location=device)
train_set length 12480
valid_set length 2673
test_set length 2673
Loaded pretrained weights.
epoch[124] iter[1240] loss: [0.0303, 0.0432]
epoch[124] iter[1260] loss: [0.0354, 0.0500]
epoch[124] iter[1280] loss: [0.0359, 0.0575]
epoch[124] iter[1300] loss: [0.0338, 0.0512]
epoch[124] iter[1320] loss: [0.0312, 0.0552]
epoch[124] iter[1340] loss: [0.0372, 0.0565]
epoch[124] iter[1360] loss: [0.0312, 0.0407]
epoch[124] iter[1380] loss: [0.0300, 0.0470]
epoch[124] iter[1400] loss: [0.0380, 0.0585]
epoch[124] iter[1420] loss: [0.0346, 0.0439]
epoch[124] iter[1440] loss: [0.0351, 0.0460]
epoch[124] iter[1460] loss: [0.0370, 0.0479]
epoch[124] iter[1480] loss: [0.0288, 0.0415]
epoch[124] iter[1500] loss: [0.0313, 0.0490]
epoch[124] iter[1520] loss: [0.0344, 0.0517]
epoch[124] iter[1540] loss: [0.0373, 0.0534]
Finish epoch[124], time elapsed[180.42s]
epoch[125] iter[0] loss: [0.0308, 0.0459]
epoch[125] iter[20] loss: [0.0311, 0.0437]
epoch[125] iter[40] loss: [0.0402, 0.0503]
epoch[125] iter[60] loss: [0.0305, 0.0493]
epoch[125] iter[80] loss: [0.0330, 0.0477]
epoch[125] iter[100] loss: [0.0336, 0.0538]
epoch[125] iter[120] loss: [0.0361, 0.0514]
epoch[125] iter[140] loss: [0.0342, 0.0430]
epoch[125] iter[160] loss: [0.0400, 0.0639]
epoch[125] iter[180] loss: [0.0301, 0.0425]
epoch[125] iter[200] loss: [0.0286, 0.0467]
epoch[125] iter[220] loss: [0.0296, 0.0446]
epoch[125] iter[240] loss: [0.0433, 0.0710]
epoch[125] iter[260] loss: [0.0304, 0.0436]
epoch[125] iter[280] loss: [0.0283, 0.0443]
epoch[125] iter[300] loss: [0.0341, 0.0454]
epoch[125] iter[320] loss: [0.0324, 0.0509]
epoch[125] iter[340] loss: [0.0310, 0.0386]
epoch[125] iter[360] loss: [0.0373, 0.0432]
epoch[125] iter[380] loss: [0.0326, 0.0457]
epoch[125] iter[400] loss: [0.0331, 0.0480]
epoch[125] iter[420] loss: [0.0303, 0.0420]
epoch[125] iter[440] loss: [0.0348, 0.0505]
epoch[125] iter[460] loss: [0.0278, 0.0421]
epoch[125] iter[480] loss: [0.0337, 0.0463]
epoch[125] iter[500] loss: [0.0361, 0.0498]
epoch[125] iter[520] loss: [0.0343, 0.0442]
epoch[125] iter[540] loss: [0.0396, 0.0501]
epoch[125] iter[560] loss: [0.0349, 0.0536]
epoch[125] iter[580] loss: [0.0251, 0.0417]
epoch[125] iter[600] loss: [0.0381, 0.0530]
epoch[125] iter[620] loss: [0.0330, 0.0445]
epoch[125] iter[640] loss: [0.0349, 0.0548]
epoch[125] iter[660] loss: [0.0342, 0.0441]
epoch[125] iter[680] loss: [0.0375, 0.0517]
epoch[125] iter[700] loss: [0.0379, 0.0512]
epoch[125] iter[720] loss: [0.0328, 0.0441]
epoch[125] iter[740] loss: [0.0302, 0.0423]
epoch[125] iter[760] loss: [0.0305, 0.0415]
epoch[125] iter[780] loss: [0.0397, 0.0469]
epoch[125] iter[800] loss: [0.0350, 0.0424]
epoch[125] iter[820] loss: [0.0374, 0.0587]
epoch[125] iter[840] loss: [0.0382, 0.0461]
epoch[125] iter[860] loss: [0.0338, 0.0423]
epoch[125] iter[880] loss: [0.0340, 0.0535]
epoch[125] iter[900] loss: [0.0363, 0.0467]
epoch[125] iter[920] loss: [0.0379, 0.0473]
epoch[125] iter[940] loss: [0.0328, 0.0449]
epoch[125] iter[960] loss: [0.0349, 0.0463]
epoch[125] iter[980] loss: [0.0339, 0.0466]
epoch[125] iter[1000] loss: [0.0316, 0.0557]
epoch[125] iter[1020] loss: [0.0340, 0.0443]
epoch[125] iter[1040] loss: [0.0305, 0.0403]
epoch[125] iter[1060] loss: [0.0350, 0.0453]
epoch[125] iter[1080] loss: [0.0388, 0.0580]
epoch[125] iter[1100] loss: [0.0272, 0.0356]
epoch[125] iter[1120] loss: [0.0309, 0.0430]
epoch[125] iter[1140] loss: [0.0314, 0.0483]
epoch[125] iter[1160] loss: [0.0328, 0.0469]
epoch[125] iter[1180] loss: [0.0386, 0.0565]
epoch[125] iter[1200] loss: [0.0274, 0.0511]
epoch[125] iter[1220] loss: [0.0318, 0.0443]
epoch[125] iter[1240] loss: [0.0289, 0.0751]
epoch[125] iter[1260] loss: [0.0337, 0.0430]
epoch[125] iter[1280] loss: [0.0330, 0.0454]
epoch[125] iter[1300] loss: [0.0370, 0.0586]
epoch[125] iter[1320] loss: [0.0322, 0.0496]
epoch[125] iter[1340] loss: [0.0375, 0.0407]
epoch[125] iter[1360] loss: [0.0392, 0.0606]
epoch[125] iter[1380] loss: [0.0354, 0.0553]
epoch[125] iter[1400] loss: [0.0374, 0.0535]
epoch[125] iter[1420] loss: [0.0323, 0.0505]
epoch[125] iter[1440] loss: [0.0297, 0.0396]
epoch[125] iter[1460] loss: [0.0341, 0.0470]
epoch[125] iter[1480] loss: [0.0332, 0.0501]
epoch[125] iter[1500] loss: [0.0360, 0.0493]
epoch[125] iter[1520] loss: [0.0346, 0.0454]
epoch[125] iter[1540] loss: [0.0377, 0.0459]
Finish epoch[125], time elapsed[181.15s]
epoch[126] iter[0] loss: [0.0316, 0.0443]
epoch[126] iter[20] loss: [0.0265, 0.0414]
epoch[126] iter[40] loss: [0.0301, 0.0420]
epoch[126] iter[60] loss: [0.0375, 0.0469]
epoch[126] iter[80] loss: [0.0342, 0.0502]
epoch[126] iter[100] loss: [0.0397, 0.0505]
epoch[126] iter[120] loss: [0.0326, 0.0499]
epoch[126] iter[140] loss: [0.0339, 0.0454]
epoch[126] iter[160] loss: [0.0412, 0.0592]
epoch[126] iter[180] loss: [0.0305, 0.0520]
epoch[126] iter[200] loss: [0.0303, 0.0442]
epoch[126] iter[220] loss: [0.0320, 0.0473]
epoch[126] iter[240] loss: [0.0329, 0.0410]
epoch[126] iter[260] loss: [0.0527, 0.2727]
epoch[126] iter[280] loss: [0.0346, 0.0488]
epoch[126] iter[300] loss: [0.0404, 0.0478]
epoch[126] iter[320] loss: [0.0285, 0.0436]
epoch[126] iter[340] loss: [0.0281, 0.0477]
epoch[126] iter[360] loss: [0.0288, 0.0417]
epoch[126] iter[380] loss: [0.0304, 0.0427]
epoch[126] iter[400] loss: [0.0298, 0.0479]
epoch[126] iter[420] loss: [0.0354, 0.0466]
epoch[126] iter[440] loss: [0.0294, 0.0417]
epoch[126] iter[460] loss: [0.0284, 0.0427]
epoch[126] iter[480] loss: [0.0368, 0.0566]
epoch[126] iter[500] loss: [0.0306, 0.0399]
epoch[126] iter[520] loss: [0.0330, 0.0454]
epoch[126] iter[540] loss: [0.0369, 0.0544]
epoch[126] iter[560] loss: [0.0309, 0.0459]
epoch[126] iter[580] loss: [0.0306, 0.0407]
epoch[126] iter[600] loss: [0.0274, 0.0395]
epoch[126] iter[620] loss: [0.0303, 0.0420]
epoch[126] iter[640] loss: [0.0329, 0.0485]
epoch[126] iter[660] loss: [0.0334, 0.0476]
epoch[126] iter[680] loss: [0.0353, 0.0534]
epoch[126] iter[700] loss: [0.0337, 0.0458]
epoch[126] iter[720] loss: [0.0318, 0.0457]
epoch[126] iter[740] loss: [0.0385, 0.0596]
epoch[126] iter[760] loss: [0.0353, 0.0514]
epoch[126] iter[780] loss: [0.0416, 0.0717]
epoch[126] iter[800] loss: [0.0331, 0.0493]
epoch[126] iter[820] loss: [0.0290, 0.0532]
epoch[126] iter[840] loss: [0.0306, 0.0411]
epoch[126] iter[860] loss: [0.0323, 0.0444]
epoch[126] iter[880] loss: [0.0354, 0.0456]
epoch[126] iter[900] loss: [0.0379, 0.0470]
epoch[126] iter[920] loss: [0.0323, 0.0460]
epoch[126] iter[940] loss: [0.0392, 0.0487]
epoch[126] iter[960] loss: [0.0316, 0.0470]
epoch[126] iter[980] loss: [0.0311, 0.0484]
epoch[126] iter[1000] loss: [0.0351, 0.0468]
epoch[126] iter[1020] loss: [0.0388, 0.0627]
epoch[126] iter[1040] loss: [0.0401, 0.0523]
epoch[126] iter[1060] loss: [0.0295, 0.0540]
epoch[126] iter[1080] loss: [0.0342, 0.0421]
epoch[126] iter[1100] loss: [0.0295, 0.0393]
epoch[126] iter[1120] loss: [0.0351, 0.0486]
epoch[126] iter[1140] loss: [0.0303, 0.0405]
epoch[126] iter[1160] loss: [0.0300, 0.0405]
epoch[126] iter[1180] loss: [0.0346, 0.0494]
epoch[126] iter[1200] loss: [0.0359, 0.0455]
epoch[126] iter[1220] loss: [0.0367, 0.0476]
epoch[126] iter[1240] loss: [0.0331, 0.0500]
epoch[126] iter[1260] loss: [0.0277, 0.0376]
epoch[126] iter[1280] loss: [0.0372, 0.0469]
epoch[126] iter[1300] loss: [0.0310, 0.0424]
epoch[126] iter[1320] loss: [0.0415, 0.0526]
epoch[126] iter[1340] loss: [0.0298, 0.0375]
epoch[126] iter[1360] loss: [0.0332, 0.0496]
epoch[126] iter[1380] loss: [0.0395, 0.0445]
epoch[126] iter[1400] loss: [0.0355, 0.0489]
epoch[126] iter[1420] loss: [0.0341, 0.0507]
epoch[126] iter[1440] loss: [0.0306, 0.0516]
epoch[126] iter[1460] loss: [0.0372, 0.0573]
epoch[126] iter[1480] loss: [0.0302, 0.0415]
epoch[126] iter[1500] loss: [0.0320, 0.0435]
epoch[126] iter[1520] loss: [0.0359, 0.0445]
epoch[126] iter[1540] loss: [0.0401, 0.0467]
Finish epoch[126], time elapsed[180.83s]
epoch[127] iter[0] loss: [0.0315, 0.0398]
epoch[127] iter[20] loss: [0.0375, 0.0471]
epoch[127] iter[40] loss: [0.0352, 0.0429]
epoch[127] iter[60] loss: [0.0308, 0.0473]
epoch[127] iter[80] loss: [0.0380, 0.0609]
epoch[127] iter[100] loss: [0.0324, 0.0478]
epoch[127] iter[120] loss: [0.0407, 0.0554]
epoch[127] iter[140] loss: [0.0336, 0.0481]
epoch[127] iter[160] loss: [0.0321, 0.0412]
epoch[127] iter[180] loss: [0.0246, 0.0384]
epoch[127] iter[200] loss: [0.0378, 0.0495]
epoch[127] iter[220] loss: [0.0280, 0.0446]
epoch[127] iter[240] loss: [0.0338, 0.0464]
epoch[127] iter[260] loss: [0.0356, 0.0555]
epoch[127] iter[280] loss: [0.0312, 0.0439]
epoch[127] iter[300] loss: [0.0382, 0.0469]
epoch[127] iter[320] loss: [0.0314, 0.0426]
epoch[127] iter[340] loss: [0.0335, 0.0467]
epoch[127] iter[360] loss: [0.0321, 0.0524]
epoch[127] iter[380] loss: [0.0272, 0.0415]
epoch[127] iter[400] loss: [0.0430, 0.0471]
epoch[127] iter[420] loss: [0.0358, 0.0513]
epoch[127] iter[440] loss: [0.0370, 0.0496]
epoch[127] iter[460] loss: [0.0330, 0.0437]
epoch[127] iter[480] loss: [0.0338, 0.0428]
epoch[127] iter[500] loss: [0.0306, 0.0436]
epoch[127] iter[520] loss: [0.0306, 0.0392]
epoch[127] iter[540] loss: [0.0339, 0.0429]
epoch[127] iter[560] loss: [0.0397, 0.0609]
epoch[127] iter[580] loss: [0.0386, 0.0463]
epoch[127] iter[600] loss: [0.0326, 0.0435]
epoch[127] iter[620] loss: [0.0342, 0.0438]
epoch[127] iter[640] loss: [0.0327, 0.0431]
epoch[127] iter[660] loss: [0.0347, 0.0463]
epoch[127] iter[680] loss: [0.0358, 0.0445]
epoch[127] iter[700] loss: [0.0323, 0.0467]
epoch[127] iter[720] loss: [0.0281, 0.0418]
epoch[127] iter[740] loss: [0.0401, 0.0576]
epoch[127] iter[760] loss: [0.0336, 0.0456]
epoch[127] iter[780] loss: [0.0348, 0.0470]
epoch[127] iter[800] loss: [0.0350, 0.0504]
epoch[127] iter[820] loss: [0.0327, 0.0425]
epoch[127] iter[840] loss: [0.0368, 0.0468]
epoch[127] iter[860] loss: [0.0272, 0.0458]
epoch[127] iter[880] loss: [0.0400, 0.0491]
epoch[127] iter[900] loss: [0.0324, 0.0461]
epoch[127] iter[920] loss: [0.0308, 0.0440]
epoch[127] iter[940] loss: [0.0348, 0.0431]
epoch[127] iter[960] loss: [0.0369, 0.0553]
epoch[127] iter[980] loss: [0.0295, 0.0443]
epoch[127] iter[1000] loss: [0.0313, 0.0411]
epoch[127] iter[1020] loss: [0.0344, 0.0746]
epoch[127] iter[1040] loss: [0.0311, 0.0400]
epoch[127] iter[1060] loss: [0.0267, 0.0384]
epoch[127] iter[1080] loss: [0.0350, 0.0500]
epoch[127] iter[1100] loss: [0.0350, 0.0455]
epoch[127] iter[1120] loss: [0.0333, 0.0472]
epoch[127] iter[1140] loss: [0.0399, 0.0492]
epoch[127] iter[1160] loss: [0.0316, 0.0438]
epoch[127] iter[1180] loss: [0.0286, 0.0386]
epoch[127] iter[1200] loss: [0.0290, 0.0405]
epoch[127] iter[1220] loss: [0.0335, 0.0434]
epoch[127] iter[1240] loss: [0.0309, 0.0420]
epoch[127] iter[1260] loss: [0.0295, 0.0475]
epoch[127] iter[1280] loss: [0.0451, 0.0506]
epoch[127] iter[1300] loss: [0.0334, 0.0446]
epoch[127] iter[1320] loss: [0.0347, 0.0461]
epoch[127] iter[1340] loss: [0.0340, 0.0426]
epoch[127] iter[1360] loss: [0.0333, 0.0471]
epoch[127] iter[1380] loss: [0.0419, 0.0479]
epoch[127] iter[1400] loss: [0.0341, 0.0490]
epoch[127] iter[1420] loss: [0.0338, 0.0523]
epoch[127] iter[1440] loss: [0.0326, 0.0428]
epoch[127] iter[1460] loss: [0.0423, 0.0645]
epoch[127] iter[1480] loss: [0.0384, 0.0698]
epoch[127] iter[1500] loss: [0.0333, 0.0420]
epoch[127] iter[1520] loss: [0.0350, 0.0491]
epoch[127] iter[1540] loss: [0.0334, 0.0540]
Finish epoch[127], time elapsed[180.49s]
epoch[128] iter[0] loss: [0.0340, 0.0450]
epoch[128] iter[20] loss: [0.0333, 0.0418]
epoch[128] iter[40] loss: [0.0323, 0.0507]
epoch[128] iter[60] loss: [0.0363, 0.0539]
epoch[128] iter[80] loss: [0.0348, 0.0456]
epoch[128] iter[100] loss: [0.0326, 0.0417]
epoch[128] iter[120] loss: [0.0361, 0.0429]
epoch[128] iter[140] loss: [0.0357, 0.0466]
epoch[128] iter[160] loss: [0.0292, 0.0417]
epoch[128] iter[180] loss: [0.0343, 0.0498]
epoch[128] iter[200] loss: [0.0373, 0.0512]
epoch[128] iter[220] loss: [0.0273, 0.0438]
epoch[128] iter[240] loss: [0.0338, 0.0474]
epoch[128] iter[260] loss: [0.0381, 0.0548]
epoch[128] iter[280] loss: [0.0274, 0.0377]
epoch[128] iter[300] loss: [0.0332, 0.0471]
epoch[128] iter[320] loss: [0.0331, 0.0453]
epoch[128] iter[340] loss: [0.0287, 0.0530]
epoch[128] iter[360] loss: [0.0392, 0.0527]
epoch[128] iter[380] loss: [0.0338, 0.0451]
epoch[128] iter[400] loss: [0.0338, 0.0495]
epoch[128] iter[420] loss: [0.0371, 0.0555]
epoch[128] iter[440] loss: [0.0306, 0.0412]
epoch[128] iter[460] loss: [0.0376, 0.0516]
epoch[128] iter[480] loss: [0.0369, 0.0461]
epoch[128] iter[500] loss: [0.0380, 0.0519]
epoch[128] iter[520] loss: [0.0340, 0.0471]
epoch[128] iter[540] loss: [0.0353, 0.0472]
epoch[128] iter[560] loss: [0.0368, 0.0461]
epoch[128] iter[580] loss: [0.0383, 0.0473]
epoch[128] iter[600] loss: [0.0347, 0.0447]
epoch[128] iter[620] loss: [0.0348, 0.0439]
epoch[128] iter[640] loss: [0.0336, 0.0495]
epoch[128] iter[660] loss: [0.0292, 0.0423]
epoch[128] iter[680] loss: [0.0314, 0.0404]
epoch[128] iter[700] loss: [0.0293, 0.0416]
epoch[128] iter[720] loss: [0.0350, 0.0477]
epoch[128] iter[740] loss: [0.0331, 0.0427]
epoch[128] iter[760] loss: [0.0308, 0.0434]
epoch[128] iter[780] loss: [0.0329, 0.0482]
epoch[128] iter[800] loss: [0.0332, 0.0435]
epoch[128] iter[820] loss: [0.0300, 0.0390]
epoch[128] iter[840] loss: [0.0336, 0.0502]
epoch[128] iter[860] loss: [0.0345, 0.0437]
epoch[128] iter[880] loss: [0.0322, 0.0472]
epoch[128] iter[900] loss: [0.0288, 0.0422]
epoch[128] iter[920] loss: [0.0303, 0.0512]
epoch[128] iter[940] loss: [0.0314, 0.0430]
epoch[128] iter[960] loss: [0.0403, 0.0602]
epoch[128] iter[980] loss: [0.0315, 0.0448]
epoch[128] iter[1000] loss: [0.0337, 0.0447]
epoch[128] iter[1020] loss: [0.0403, 0.0522]
epoch[128] iter[1040] loss: [0.0413, 0.0488]
epoch[128] iter[1060] loss: [0.0330, 0.0503]
epoch[128] iter[1080] loss: [0.0331, 0.0473]
epoch[128] iter[1100] loss: [0.0327, 0.0500]
epoch[128] iter[1120] loss: [0.0294, 0.0502]
epoch[128] iter[1140] loss: [0.0325, 0.0461]
epoch[128] iter[1160] loss: [0.0346, 0.0508]
epoch[128] iter[1180] loss: [0.0308, 0.0531]
epoch[128] iter[1200] loss: [0.0302, 0.0430]
epoch[128] iter[1220] loss: [0.0329, 0.0444]
epoch[128] iter[1240] loss: [0.0387, 0.0474]
epoch[128] iter[1260] loss: [0.0332, 0.0423]
epoch[128] iter[1280] loss: [0.0416, 0.0618]
epoch[128] iter[1300] loss: [0.0318, 0.0445]
epoch[128] iter[1320] loss: [0.0384, 0.0609]
epoch[128] iter[1340] loss: [0.0333, 0.0469]
epoch[128] iter[1360] loss: [0.0356, 0.0463]
epoch[128] iter[1380] loss: [0.0328, 0.0514]
epoch[128] iter[1400] loss: [0.0298, 0.0426]
epoch[128] iter[1420] loss: [0.0322, 0.0390]
epoch[128] iter[1440] loss: [0.0339, 0.0428]
epoch[128] iter[1460] loss: [0.0335, 0.0458]
epoch[128] iter[1480] loss: [0.0343, 0.0463]
epoch[128] iter[1500] loss: [0.0314, 0.0388]
epoch[128] iter[1520] loss: [0.0321, 0.0424]
epoch[128] iter[1540] loss: [0.0353, 0.0768]
Finish epoch[128], time elapsed[181.92s]
epoch[129] iter[0] loss: [0.0341, 0.0399]
epoch[129] iter[20] loss: [0.0289, 0.0413]
epoch[129] iter[40] loss: [0.0335, 0.0448]
epoch[129] iter[60] loss: [0.0349, 0.0446]
epoch[129] iter[80] loss: [0.0323, 0.0513]
epoch[129] iter[100] loss: [0.0342, 0.0452]
epoch[129] iter[120] loss: [0.0336, 0.0425]
epoch[129] iter[140] loss: [0.0304, 0.0449]
epoch[129] iter[160] loss: [0.0367, 0.0530]
epoch[129] iter[180] loss: [0.0345, 0.0566]
epoch[129] iter[200] loss: [0.0280, 0.0494]
epoch[129] iter[220] loss: [0.0357, 0.0501]
epoch[129] iter[240] loss: [0.0374, 0.0547]
epoch[129] iter[260] loss: [0.0276, 0.0434]
epoch[129] iter[280] loss: [0.0319, 0.0399]
epoch[129] iter[300] loss: [0.0347, 0.0521]
epoch[129] iter[320] loss: [0.0346, 0.0499]
epoch[129] iter[340] loss: [0.0325, 0.0482]
epoch[129] iter[360] loss: [0.0290, 0.0456]
epoch[129] iter[380] loss: [0.0327, 0.0437]
epoch[129] iter[400] loss: [0.0267, 0.0413]
epoch[129] iter[420] loss: [0.0296, 0.0419]
epoch[129] iter[440] loss: [0.0371, 0.0517]
epoch[129] iter[460] loss: [0.0356, 0.0463]
epoch[129] iter[480] loss: [0.0341, 0.0461]
epoch[129] iter[500] loss: [0.0359, 0.0445]
epoch[129] iter[520] loss: [0.0328, 0.0429]
epoch[129] iter[540] loss: [0.0371, 0.0507]
epoch[129] iter[560] loss: [0.0298, 0.0411]
epoch[129] iter[580] loss: [0.0299, 0.0439]
epoch[129] iter[600] loss: [0.0323, 0.0506]
epoch[129] iter[620] loss: [0.0335, 0.0447]
epoch[129] iter[640] loss: [0.0331, 0.0479]
epoch[129] iter[660] loss: [0.0348, 0.0431]
epoch[129] iter[680] loss: [0.0365, 0.0532]
epoch[129] iter[700] loss: [0.0312, 0.0420]
epoch[129] iter[720] loss: [0.0296, 0.0415]
epoch[129] iter[740] loss: [0.0340, 0.0434]
epoch[129] iter[760] loss: [0.0366, 0.0495]
epoch[129] iter[780] loss: [0.0293, 0.0483]
epoch[129] iter[800] loss: [0.0290, 0.0459]
epoch[129] iter[820] loss: [0.0346, 0.0453]
epoch[129] iter[840] loss: [0.0386, 0.0544]
epoch[129] iter[860] loss: [0.0272, 0.0410]
epoch[129] iter[880] loss: [0.0373, 0.0484]
epoch[129] iter[900] loss: [0.0357, 0.0454]
epoch[129] iter[920] loss: [0.0382, 0.0597]
epoch[129] iter[940] loss: [0.0300, 0.0393]
epoch[129] iter[960] loss: [0.0388, 0.0673]
epoch[129] iter[980] loss: [0.0287, 0.0416]
epoch[129] iter[1000] loss: [0.0297, 0.0443]
epoch[129] iter[1020] loss: [0.0363, 0.0577]
epoch[129] iter[1040] loss: [0.0408, 0.0619]
epoch[129] iter[1060] loss: [0.0342, 0.0456]
epoch[129] iter[1080] loss: [0.0379, 0.0521]
epoch[129] iter[1100] loss: [0.0321, 0.0459]
epoch[129] iter[1120] loss: [0.0331, 0.0423]
epoch[129] iter[1140] loss: [0.0298, 0.0402]
epoch[129] iter[1160] loss: [0.0378, 0.0439]
epoch[129] iter[1180] loss: [0.0326, 0.0491]
epoch[129] iter[1200] loss: [0.0413, 0.0608]
epoch[129] iter[1220] loss: [0.0306, 0.0502]
epoch[129] iter[1240] loss: [0.0371, 0.0504]
epoch[129] iter[1260] loss: [0.0298, 0.0409]
epoch[129] iter[1280] loss: [0.0291, 0.0421]
epoch[129] iter[1300] loss: [0.0297, 0.0471]
epoch[129] iter[1320] loss: [0.0336, 0.0431]
epoch[129] iter[1340] loss: [0.0294, 0.0400]
epoch[129] iter[1360] loss: [0.0339, 0.0482]
epoch[129] iter[1380] loss: [0.0369, 0.0515]
epoch[129] iter[1400] loss: [0.0332, 0.0478]
epoch[129] iter[1420] loss: [0.0395, 0.0488]
epoch[129] iter[1440] loss: [0.0366, 0.0477]
epoch[129] iter[1460] loss: [0.0285, 0.0462]
epoch[129] iter[1480] loss: [0.0291, 0.0426]
epoch[129] iter[1500] loss: [0.0345, 0.0426]
epoch[129] iter[1520] loss: [0.0274, 0.0473]
epoch[129] iter[1540] loss: [0.0321, 0.0435]
Finish epoch[129], time elapsed[181.47s]
epoch[130] iter[0] loss: [0.0409, 0.0579]
epoch[130] iter[20] loss: [0.0322, 0.0446]
epoch[130] iter[40] loss: [0.0330, 0.0486]
epoch[130] iter[60] loss: [0.0334, 0.0478]
epoch[130] iter[80] loss: [0.0293, 0.0418]
epoch[130] iter[100] loss: [0.0278, 0.0388]
epoch[130] iter[120] loss: [0.0319, 0.0460]
epoch[130] iter[140] loss: [0.0337, 0.0435]
epoch[130] iter[160] loss: [0.0280, 0.0401]
epoch[130] iter[180] loss: [0.0305, 0.0430]
epoch[130] iter[200] loss: [0.0333, 0.0431]
epoch[130] iter[220] loss: [0.0267, 0.0397]
epoch[130] iter[240] loss: [0.0386, 0.0634]
epoch[130] iter[260] loss: [0.0366, 0.0497]
epoch[130] iter[280] loss: [0.0341, 0.0418]
epoch[130] iter[300] loss: [0.0302, 0.0425]
epoch[130] iter[320] loss: [0.0312, 0.0446]
epoch[130] iter[340] loss: [0.0346, 0.0603]
epoch[130] iter[360] loss: [0.0338, 0.0548]
epoch[130] iter[380] loss: [0.0351, 0.0456]
epoch[130] iter[400] loss: [0.0321, 0.0489]
epoch[130] iter[420] loss: [0.0371, 0.0449]
epoch[130] iter[440] loss: [0.0270, 0.0374]
epoch[130] iter[460] loss: [0.0336, 0.0438]
epoch[130] iter[480] loss: [0.0301, 0.0423]
epoch[130] iter[500] loss: [0.0423, 0.0503]
epoch[130] iter[520] loss: [0.0369, 0.0479]
epoch[130] iter[540] loss: [0.0404, 0.0554]
epoch[130] iter[560] loss: [0.0307, 0.0442]
epoch[130] iter[580] loss: [0.0357, 0.0513]
epoch[130] iter[600] loss: [0.0301, 0.0399]
epoch[130] iter[620] loss: [0.0336, 0.0460]
epoch[130] iter[640] loss: [0.0357, 0.0551]
epoch[130] iter[660] loss: [0.0318, 0.0450]
epoch[130] iter[680] loss: [0.0313, 0.0454]
epoch[130] iter[700] loss: [0.0313, 0.0362]
epoch[130] iter[720] loss: [0.0331, 0.0433]
epoch[130] iter[740] loss: [0.0301, 0.0435]
epoch[130] iter[760] loss: [0.0337, 0.0435]
epoch[130] iter[780] loss: [0.0337, 0.0537]
epoch[130] iter[800] loss: [0.0304, 0.0402]
epoch[130] iter[820] loss: [0.0302, 0.0441]
epoch[130] iter[840] loss: [0.0275, 0.0368]
epoch[130] iter[860] loss: [0.0351, 0.0480]
epoch[130] iter[880] loss: [0.0348, 0.0430]
epoch[130] iter[900] loss: [0.0269, 0.0395]
epoch[130] iter[920] loss: [0.0309, 0.0422]
epoch[130] iter[940] loss: [0.0364, 0.0654]
epoch[130] iter[960] loss: [0.0329, 0.0432]
epoch[130] iter[980] loss: [0.0355, 0.0482]
epoch[130] iter[1000] loss: [0.0342, 0.0483]
epoch[130] iter[1020] loss: [0.0346, 0.0511]
epoch[130] iter[1040] loss: [0.0322, 0.0449]
epoch[130] iter[1060] loss: [0.0291, 0.0438]
epoch[130] iter[1080] loss: [0.0387, 0.0605]
epoch[130] iter[1100] loss: [0.0284, 0.0400]
epoch[130] iter[1120] loss: [0.0386, 0.0483]
epoch[130] iter[1140] loss: [0.0359, 0.0508]
epoch[130] iter[1160] loss: [0.0346, 0.0442]
epoch[130] iter[1180] loss: [0.0407, 0.0572]
epoch[130] iter[1200] loss: [0.0302, 0.0441]
epoch[130] iter[1220] loss: [0.0317, 0.0423]
epoch[130] iter[1240] loss: [0.0343, 0.0468]
epoch[130] iter[1260] loss: [0.0290, 0.0401]
epoch[130] iter[1280] loss: [0.0270, 0.0376]
epoch[130] iter[1300] loss: [0.0277, 0.0414]
epoch[130] iter[1320] loss: [0.0397, 0.0499]
epoch[130] iter[1340] loss: [0.0338, 0.0419]
epoch[130] iter[1360] loss: [0.0302, 0.0434]
epoch[130] iter[1380] loss: [0.0332, 0.0491]
epoch[130] iter[1400] loss: [0.0343, 0.0461]
epoch[130] iter[1420] loss: [0.0327, 0.0456]
epoch[130] iter[1440] loss: [0.0320, 0.0463]
epoch[130] iter[1460] loss: [0.0300, 0.0422]
epoch[130] iter[1480] loss: [0.0277, 0.0410]
epoch[130] iter[1500] loss: [0.0324, 0.0428]
epoch[130] iter[1520] loss: [0.0373, 0.0439]
epoch[130] iter[1540] loss: [0.0290, 0.0499]
Finish epoch[130], time elapsed[181.37s]
epoch[131] iter[0] loss: [0.0326, 0.0452]
epoch[131] iter[20] loss: [0.0296, 0.0537]
epoch[131] iter[40] loss: [0.0391, 0.0576]
epoch[131] iter[60] loss: [0.0305, 0.0406]
epoch[131] iter[80] loss: [0.0314, 0.0410]
epoch[131] iter[100] loss: [0.0335, 0.0442]
epoch[131] iter[120] loss: [0.0421, 0.0482]
